DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CL,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CL,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CL,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CL,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,TOTAL,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,TOTAL,FR,2019,5,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y18-34,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y18-34,FR,2019,5,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y35-64,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,TOTAL,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,TOTAL,FR,2019,5,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y18-34,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y18-34,FR,2019,5,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y35-64,FR,2018,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CM,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CN,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CO,T,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,F,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,TOTAL,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y18-34,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y18-34,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y18-34,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y18-34,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y35-64,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y35-64,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y35-64,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y35-64,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_GE65,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_GE65,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_GE65,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_GE65,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_LT18,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_LT18,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_LT18,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,M,Y_LT18,FR,2019,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,T,TOTAL,FR,2015,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,T,TOTAL,FR,2016,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,T,TOTAL,FR,2017,0,
ESTAT:MIGR_ASYRESA(1.0),10/06/21 23:00:00,A,PER,CR,T,TOTAL,FR,2019,0,
